id,brand,year,age,engine_size,power,mileage,prev_owners
id_26959,bmw,2011,7,2300,195.0,14073.0,1
id_15298,kia,2016,2,1000,72.0,3391.0,1
id_36069,bmw,2009,9,3500,261.0,38360.0,4
id_64490,vw,2012,6,1700,125.0,39749.0,0
id_68929,vw,2014,4,1700,134.0,20385.0,0
id_68805,kia,2013,5,800,58.0,34378.0,0
id_84554,ford,2017,1,3000,212.0,3297.0,0
id_79018,ford,2017,1,2200,161.0,9883.0,0
id_29719,ford,2015,3,1400,109.0,11992.0,0
id_10161,ford,2012,6,1600,116.0,80403.0,2
id_28248,ford,2010,8,1800,119.0,102228.0,2
id_67454,vw,2009,9,1900,130.0,274533.0,3
id_71774,ford,2010,8,1600,107.0,318056.0,2
id_19219,ford,2015,3,1600,114.0,18456.0,1
id_15648,ford,2016,2,1100,90.0,13755.0,0
id_83618,vw,2016,2,2300,170.0,8732.0,0
id_22719,bmw,2009,9,4500,324.0,8342.0,3
id_44844,vw,2008,10,1500,104.0,27661.0,2
id_19004,ford,2011,7,1100,82.0,69336.0,0
id_58940,kia,2012,6,1400,95.0,4735.0,2
id_54438,ferrari,2008,10,4500,424.0,164113.0,1
id_13778,ford,2017,1,1800,139.0,263.0,0
id_64152,ford,2008,10,1400,94.0,13319.0,7
id_21661,ford,2017,1,1400,106.0,328.0,0
id_28682,ford,2012,6,2200,149.0,62440.0,2
id_19950,bmw,2008,10,4500,326.0,2051.0,2
id_78361,ford,2011,7,1600,115.0,5214.0,1
id_11571,vw,2013,5,1700,132.0,31118.0,2
id_48680,vw,2012,6,1700,132.0,47235.0,2
id_33797,bmw,2011,7,2300,192.0,48407.0,1
id_48396,bmw,2015,3,4500,333.0,4068.0,0
id_85288,vw,2008,10,1700,126.0,1189.0,1
id_91877,vw,2017,1,1500,119.0,4001.0,1
id_68538,vw,2014,4,1500,114.0,22047.0,1
id_8766,ford,2011,7,2200,146.0,14325.0,0
id_69916,bmw,2008,10,2300,194.0,18714.0,2
id_21937,ford,2013,5,1800,125.0,102820.0,0
id_26143,vw,2011,7,1700,132.0,24924.0,0
id_53877,ford,2013,5,1600,114.0,12175.0,2
id_59666,bmw,2013,5,1800,159.0,116281.0,3
id_95588,ford,2017,1,1600,124.0,11808.0,0
id_29180,ford,2009,9,2200,145.0,17230.0,0
id_6253,vw,2013,5,1700,127.0,43043.0,1
id_45923,vw,2012,6,3600,250.0,29999.0,2
id_35091,bmw,2008,10,2300,212.0,73051.0,2
id_69972,ford,2009,9,1400,94.0,18623.0,0
id_78146,kia,2016,2,1200,86.0,16326.0,0
id_77748,bmw,2014,4,4500,334.0,10262.0,2
id_483,bmw,2012,6,3000,265.0,25209.0,2
id_58009,bmw,2010,8,4500,335.0,170600.0,2
id_79297,vw,2015,3,2300,167.0,5490.0,0
id_83170,ford,2016,2,2200,158.0,5421.0,0
id_85566,vw,2010,8,1900,139.0,40390.0,4
id_28835,bmw,2012,6,2500,226.0,30058.0,2
id_81364,ford,2009,9,1100,83.0,15998.0,1
id_93632,ferrari,2010,8,4500,399.0,34679.0,0
id_47301,ford,2009,9,1600,107.0,8766.0,0
id_89344,ford,2015,3,2000,144.0,23936.0,0
id_80557,bmw,2013,5,2300,197.0,45833.0,0
id_82442,vw,2014,4,2300,169.0,20523.0,1
id_84868,vw,2015,3,1500,118.0,24476.0,0
id_58963,vw,2009,9,1500,117.0,22155.0,3
id_71993,ford,2013,5,1400,105.0,44688.0,2
id_16243,vw,2010,8,1500,110.0,7454.0,1
id_42103,vw,2012,6,1700,134.0,167074.0,3
id_31755,vw,2008,10,1200,85.0,157714.0,1
id_77085,vw,2014,4,1700,128.0,53578.0,1
id_99646,ford,2013,5,1800,127.0,1595.0,1
id_25594,kia,2016,2,1200,87.0,6522.0,0
id_31609,vw,2017,1,1900,146.0,7678.0,0
id_71091,ferrari,2016,2,4500,464.0,27437.0,1
id_35884,ford,2014,4,1600,120.0,2882.0,0
id_16163,vw,2009,9,2300,165.0,2087.0,2
id_12291,vw,2009,9,1200,99.0,118115.0,3
id_81004,bmw,2016,2,3500,303.0,15396.0,0
id_64280,ford,2009,9,3000,195.0,66965.0,5
id_143,vw,2010,8,1900,141.0,51900.0,1
id_41337,vw,2013,5,1200,100.0,27399.0,1
id_94312,ford,2009,9,2200,143.0,75329.0,4
id_74637,ford,2016,2,1400,111.0,41145.0,0
id_44066,vw,2011,7,3600,246.0,10759.0,1
id_64599,vw,2014,4,1500,123.0,13317.0,2
id_55057,ford,2009,9,1600,109.0,9127.0,2
id_59975,vw,2011,7,1200,90.0,47740.0,2
id_70318,vw,2009,9,1700,117.0,1256.0,2
id_31120,ford,2012,6,2200,148.0,12999.0,2
id_72679,ford,2010,8,2000,135.0,1731.0,1
id_69880,kia,2011,7,1000,67.0,41224.0,2
id_84920,bmw,2010,8,4000,309.0,13763.0,1
id_21512,ford,2008,10,1800,122.0,121058.0,1
id_55076,vw,2017,1,1200,100.0,5721.0,1
id_85232,bmw,2013,5,1800,175.0,5554.0,1
id_41220,ford,2017,1,1600,125.0,13226.0,0
id_39189,bmw,2016,2,3000,258.0,11749.0,0
id_88374,bmw,2016,2,2500,219.0,24344.0,1
id_28917,ford,2008,10,1800,122.0,25401.0,2
id_72986,vw,2016,2,1900,153.0,663.0,0
id_34475,bmw,2010,8,2300,193.0,9539.0,3
id_84081,kia,2008,10,1400,87.0,143288.0,3
id_48227,vw,2014,4,1900,140.0,20740.0,0
id_60364,bmw,2015,3,3500,284.0,62684.0,0
id_77023,ford,2012,6,1100,82.0,72028.0,2
id_16672,bmw,2010,8,3500,290.0,103195.0,3
id_50174,bmw,2017,1,2500,208.0,6741.0,0
id_70731,kia,2011,7,1100,74.0,4889.0,0
id_25962,vw,2017,1,1200,109.0,756.0,1
id_55315,vw,2012,6,1900,147.0,8070.0,0
id_89087,kia,2015,3,1400,96.0,30622.0,1
id_52329,bmw,2013,5,4000,302.0,24903.0,0
id_88,kia,2011,7,800,57.0,60821.0,1
id_76208,bmw,2009,9,3000,250.0,16938.0,1
id_35163,kia,2016,2,1400,99.0,1500.0,1
id_88869,vw,2017,1,1500,116.0,2389.0,0
id_94445,ford,2010,8,2000,134.0,33934.0,3
id_23676,vw,2015,3,2300,165.0,14608.0,1
id_75204,ford,2013,5,3000,199.0,16192.0,1
id_84101,ford,2011,7,2200,150.0,28985.0,1
id_78934,bmw,2010,8,4500,342.0,20239.0,2
id_47611,bmw,2011,7,2500,196.0,16347.0,0
id_59587,vw,2008,10,2300,162.0,177508.0,0
id_7182,bmw,2013,5,1800,180.0,6672.0,0
id_31136,bmw,2013,5,4500,349.0,13904.0,2
id_5826,ford,2012,6,1800,126.0,71283.0,3
id_10918,vw,2010,8,1200,97.0,73803.0,2
id_90170,ford,2013,5,2200,150.0,23313.0,1
id_31648,ford,2008,10,2500,157.0,45.0,4
id_11181,vw,2014,4,1900,145.0,16785.0,1
id_87526,bmw,2017,1,4500,373.0,5250.0,0
id_42036,ferrari,2014,4,4500,420.0,37173.0,0
id_48938,kia,2010,8,1000,65.0,49703.0,1
id_45898,vw,2010,8,1700,131.0,4989.0,3
id_64481,vw,2010,8,1200,94.0,68557.0,1
id_75112,vw,2017,1,2300,172.0,16216.0,1
id_93220,vw,2011,7,2300,166.0,73834.0,5
id_16600,kia,2008,10,1400,89.0,52166.0,3
id_87843,ford,2012,6,1100,81.0,36619.0,0
id_84905,kia,2016,2,1100,83.0,291.0,1
id_69543,vw,2009,9,2300,164.0,34355.0,1
id_52018,vw,2017,1,3600,270.0,160.0,0
id_76426,ford,2016,2,1400,105.0,17.0,1
id_94311,vw,2012,6,1900,134.0,1994.0,2
id_30967,kia,2012,6,1200,80.0,40572.0,0
id_26804,kia,2012,6,800,57.0,52509.0,3
id_65661,kia,2014,4,1200,85.0,1973.0,0
id_88566,kia,2012,6,1000,67.0,106113.0,2
id_2929,bmw,2011,7,2300,198.0,21922.0,1
id_58699,ford,2016,2,2000,144.0,2562.0,0
id_16901,vw,2017,1,1700,135.0,3090.0,1
id_39940,bmw,2015,3,3500,290.0,9680.0,0
id_48588,vw,2009,9,1500,107.0,45294.0,1
id_29496,bmw,2011,7,4500,347.0,2518.0,1
id_24460,ferrari,2015,3,5000,457.0,8714.0,0
id_11914,vw,2009,9,1900,129.0,79211.0,3
id_25265,vw,2015,3,1700,132.0,12043.0,0
id_2299,bmw,2015,3,4000,338.0,13388.0,3
id_94427,vw,2015,3,1200,96.0,4368.0,1
id_25922,bmw,2016,2,3500,281.0,4272.0,0
id_71296,bmw,2008,10,2300,211.0,112032.0,2
id_38353,kia,2015,3,1400,96.0,9945.0,0
id_81519,bmw,2011,7,2500,219.0,61743.0,0
id_86911,ford,2017,1,1400,108.0,1054.0,0
id_83518,kia,2017,1,800,63.0,2015.0,0
id_98563,bmw,2008,10,2300,206.0,109724.0,1
id_15656,bmw,2015,3,1800,166.0,13960.0,0
id_20815,vw,2009,9,1500,114.0,128413.0,1
id_24917,bmw,2009,9,3000,254.0,156098.0,3
id_29600,vw,2009,9,1700,128.0,78815.0,0
id_6595,vw,2011,7,1700,122.0,7091.0,0
id_98699,ford,2015,3,2200,155.0,36052.0,1
id_16961,ford,2008,10,1600,105.0,23693.0,1
id_41084,bmw,2013,5,4500,361.0,41544.0,4
id_45580,vw,2015,3,1200,95.0,35934.0,1
id_94833,bmw,2015,3,3000,268.0,9115.0,0
id_81280,vw,2016,2,2300,173.0,1617.0,0
id_46038,ford,2012,6,3000,204.0,5905.0,1
id_16179,ford,2014,4,1800,127.0,47867.0,2
id_76940,vw,2011,7,1200,100.0,63266.0,7
id_51517,ford,2017,1,1600,122.0,4649.0,0
id_78924,vw,2013,5,1200,97.0,2519.0,1
id_85563,ford,2012,6,1100,86.0,10406.0,2
id_55881,vw,2012,6,1900,144.0,43168.0,1
id_6053,vw,2010,8,1900,134.0,18196.0,1
id_98174,ford,2010,8,2200,151.0,24558.0,3
id_42260,vw,2016,2,1500,119.0,4222.0,0
id_97491,kia,2014,4,1000,69.0,88118.0,1
id_41875,ford,2015,3,2500,177.0,5177.0,0
id_61434,bmw,2013,5,4000,306.0,51675.0,1
id_54992,ford,2015,3,1400,109.0,207.0,0
id_82025,vw,2013,5,1500,121.0,30507.0,1
id_28877,bmw,2013,5,1800,193.0,60000.0,0
id_74478,vw,2011,7,1200,88.0,10015.0,2
id_68069,ford,2012,6,1800,129.0,66251.0,0
id_89660,kia,2009,9,1200,80.0,143906.0,5
id_75149,kia,2017,1,800,60.0,510.0,0
id_21671,bmw,2017,1,4500,342.0,2216.0,0
id_85214,kia,2014,4,1400,95.0,6970.0,0
id_35549,bmw,2017,1,4500,368.0,1390.0,0
id_80463,ford,2016,2,1800,135.0,953.0,0
id_30192,ford,2015,3,1800,129.0,3626.0,1
id_94131,ford,2012,6,3000,199.0,2611.0,1
id_1207,bmw,2013,5,3000,261.0,12521.0,0
id_79640,kia,2013,5,1400,95.0,46637.0,0
id_31345,vw,2013,5,1700,129.0,6314.0,1
id_3091,kia,2016,2,1200,86.0,25827.0,0
id_28258,ford,2016,2,2500,180.0,3656.0,0
id_42140,ford,2011,7,2200,151.0,39704.0,2
id_13320,ford,2014,4,2200,157.0,9338.0,0
id_67160,ford,2012,6,1800,123.0,22799.0,3
id_34227,ford,2010,8,1100,80.0,16416.0,4
id_57947,ford,2010,8,3000,191.0,92587.0,2
id_86632,ford,2014,4,1600,118.0,988.0,1
id_20783,vw,2015,3,2300,170.0,27290.0,0
id_17686,vw,2011,7,1200,90.0,7884.0,1
id_72636,vw,2011,7,1500,121.0,101732.0,0
id_37919,vw,2010,8,3600,236.0,50852.0,2
id_16983,vw,2015,3,1200,94.0,42818.0,1
id_84246,kia,2009,9,1000,69.0,81178.0,3
id_64333,ford,2015,3,1800,131.0,15622.0,1
id_60221,ford,2013,5,1800,124.0,12680.0,1
id_80928,ford,2014,4,1600,119.0,9784.0,0
id_38701,vw,2016,2,3600,258.0,23630.0,0
id_40757,bmw,2014,4,4000,309.0,7510.0,0
id_86408,ford,2010,8,2200,149.0,9988.0,1
id_29227,bmw,2015,3,3000,253.0,37193.0,0
id_22058,bmw,2014,4,3500,284.0,10844.0,1
id_23320,vw,2010,8,1900,133.0,8359.0,1
id_48556,ford,2015,3,1800,127.0,8689.0,0
id_39888,bmw,2016,2,3000,259.0,41790.0,1
id_51440,vw,2010,8,1200,95.0,2703.0,0
id_93073,kia,2010,8,1000,67.0,50212.0,0
id_68899,bmw,2008,10,1800,183.0,20728.0,1
id_57445,ford,2013,5,1800,131.0,49183.0,0
id_86833,ford,2014,4,2000,141.0,6717.0,1
id_30130,kia,2012,6,1200,81.0,54803.0,1
id_15124,ford,2013,5,1800,127.0,40336.0,1
id_98500,ford,2013,5,2500,173.0,438.0,0
id_1537,ford,2015,3,1400,106.0,39020.0,0
id_35393,bmw,2011,7,3000,248.0,125265.0,2
id_25064,vw,2008,10,1900,139.0,42507.0,2
id_80234,bmw,2016,2,2300,204.0,8708.0,2
id_83504,vw,2008,10,3600,238.0,24486.0,1
id_41184,kia,2013,5,1200,84.0,53103.0,0
id_13018,ford,2011,7,2500,172.0,26128.0,2
id_72669,ford,2013,5,1400,105.0,12856.0,0
id_82416,ford,2010,8,1400,100.0,146437.0,2
id_34210,vw,2012,6,2300,172.0,6173.0,0
id_62416,bmw,2008,10,4500,315.0,41765.0,1
id_98161,vw,2014,4,1900,142.0,111500.0,2
id_1544,vw,2017,1,1200,108.0,5698.0,0
id_75365,vw,2008,10,2300,162.0,28540.0,2
id_67511,vw,2017,1,1700,134.0,14653.0,0
id_81776,bmw,2009,9,3000,235.0,111910.0,5
id_11160,ford,2010,8,1100,77.0,10878.0,0
id_31722,bmw,2015,3,2500,206.0,20538.0,0
id_42561,vw,2010,8,2300,156.0,29604.0,0
id_89735,ford,2008,10,2500,159.0,185987.0,0
id_3126,vw,2014,4,2300,170.0,5324.0,2
id_81445,ford,2008,10,1600,112.0,30518.0,0
id_37233,bmw,2008,10,3500,260.0,73582.0,3
id_9923,vw,2008,10,1500,111.0,5822.0,3
id_41893,ford,2016,2,2500,182.0,200.0,1
id_87865,ford,2013,5,1800,127.0,50490.0,2
id_23487,bmw,2015,3,2300,197.0,6315.0,0
id_26266,ford,2015,3,1100,89.0,52637.0,0
id_95332,ford,2009,9,2200,147.0,75745.0,1
id_39136,vw,2014,4,1200,98.0,25088.0,0
id_74675,vw,2016,2,1700,138.0,7911.0,0
id_16785,vw,2013,5,1700,130.0,32786.0,1
id_18117,bmw,2008,10,4000,305.0,25722.0,1
id_28629,ford,2009,9,3000,187.0,66421.0,3
id_21211,ford,2010,8,1100,83.0,36661.0,1
id_78645,ford,2011,7,1100,79.0,32894.0,1
id_46701,ford,2011,7,1800,122.0,66632.0,1
id_19544,bmw,2015,3,3500,282.0,11962.0,0
id_12130,ford,2010,8,2500,169.0,36178.0,3
id_81014,kia,2012,6,1100,76.0,19856.0,0
id_43001,vw,2016,2,2300,168.0,17610.0,1
id_46909,ford,2015,3,1400,102.0,26316.0,1
id_38272,ford,2017,1,1400,112.0,2202.0,0
id_12123,ford,2016,2,1400,109.0,79893.0,0
id_71969,ferrari,2012,6,5700,533.0,13979.0,0
id_32859,vw,2015,3,3600,262.0,10408.0,1
id_19551,bmw,2015,3,2500,218.0,15547.0,1
id_23072,vw,2009,9,1700,120.0,98505.0,1
id_2453,bmw,2008,10,2300,177.0,41354.0,6
id_92164,ford,2014,4,1100,84.0,29357.0,0
id_39056,bmw,2013,5,2500,206.0,14007.0,0
id_79199,ford,2011,7,1600,117.0,84492.0,2
id_67449,vw,2009,9,1700,122.0,67220.0,2
id_85306,bmw,2016,2,3000,267.0,24071.0,0
id_42434,vw,2016,2,1700,137.0,26826.0,0
id_58490,ford,2012,6,1800,129.0,24423.0,0
id_92421,ford,2016,2,1400,110.0,3828.0,1
id_66623,ford,2015,3,1400,109.0,6247.0,0
id_77469,ford,2017,1,2000,147.0,6480.0,0
id_87252,vw,2015,3,2300,166.0,28544.0,0
id_94761,vw,2015,3,3600,258.0,12702.0,1
id_71796,ford,2015,3,2000,148.0,12175.0,3
id_56564,bmw,2014,4,4500,332.0,10844.0,1
id_36189,bmw,2015,3,1800,189.0,3653.0,0
id_3581,ford,2015,3,3000,215.0,3427.0,0
id_58007,ford,2015,3,1800,134.0,17021.0,1
id_7559,kia,2010,8,1400,89.0,76319.0,3
id_11218,ford,2014,4,1100,90.0,10773.0,1
id_23356,vw,2017,1,1500,121.0,9721.0,0
id_69952,vw,2016,2,1900,145.0,2466.0,1
id_67874,vw,2008,10,1900,128.0,60153.0,3
id_96761,bmw,2014,4,4500,333.0,15392.0,0
id_58358,vw,2011,7,1200,90.0,3990.0,1
id_8681,vw,2009,9,3600,240.0,23598.0,3
id_46056,kia,2014,4,1400,96.0,51432.0,0
id_52670,vw,2015,3,1900,140.0,9634.0,1
id_78622,kia,2008,10,1000,67.0,79069.0,1
id_49732,vw,2016,2,1200,100.0,6481.0,0
id_93119,bmw,2017,1,3500,286.0,1260.0,0
id_19840,vw,2016,2,1200,98.0,25182.0,1
id_84700,kia,2016,2,800,62.0,4857.0,0
id_97222,ford,2015,3,1800,129.0,31936.0,2
id_72128,ford,2013,5,1100,82.0,5484.0,1
id_5967,ford,2008,10,1100,75.0,99662.0,1
id_11065,bmw,2012,6,3000,234.0,16655.0,1
id_81134,vw,2012,6,1200,101.0,50782.0,2
id_45771,ford,2011,7,1100,86.0,3291.0,2
id_15482,kia,2017,1,1200,88.0,12232.0,0
id_41372,vw,2011,7,1900,138.0,7855.0,1
id_60032,vw,2015,3,1900,140.0,19151.0,0
id_92967,ford,2013,5,3000,200.0,7628.0,3
id_95239,ford,2010,8,2500,165.0,45671.0,2
id_24317,vw,2015,3,1500,114.0,26581.0,0
id_44858,kia,2013,5,1400,96.0,49862.0,0
id_87052,ford,2016,2,2500,182.0,37141.0,1
id_26826,vw,2011,7,1900,133.0,70579.0,1
id_68656,ford,2009,9,2000,132.0,15136.0,1
id_59479,vw,2010,8,1500,114.0,100314.0,0
id_30045,ford,2011,7,3000,197.0,13987.0,2
id_35647,vw,2011,7,3600,249.0,81563.0,1
id_50023,vw,2015,3,1200,101.0,11868.0,0
id_53443,vw,2009,9,1700,128.0,17398.0,1
id_19026,vw,2013,5,1200,98.0,23239.0,1
id_93192,vw,2008,10,1500,117.0,793.0,3
id_87928,bmw,2008,10,4500,337.0,5103.0,1
id_96733,kia,2009,9,1400,88.0,56329.0,2
id_2767,bmw,2010,8,3500,276.0,18404.0,1
id_29,ford,2010,8,1100,85.0,101581.0,2
id_89454,vw,2011,7,1900,142.0,27690.0,5
id_27664,vw,2009,9,1900,139.0,532341.0,1
id_34682,ford,2017,1,2000,152.0,1450.0,0
id_9260,ford,2008,10,2000,129.0,153917.0,1
id_16517,bmw,2012,6,4000,312.0,1476.0,0
id_13197,ford,2011,7,1800,128.0,7421.0,2
id_94879,vw,2013,5,2300,174.0,56963.0,1
id_77584,vw,2009,9,1500,116.0,8952.0,6
id_44738,vw,2009,9,1500,114.0,76819.0,0
id_38150,vw,2009,9,1700,118.0,88221.0,2
id_29870,vw,2016,2,2300,168.0,527.0,1
id_79344,vw,2009,9,1200,93.0,74219.0,2
id_62410,bmw,2008,10,2300,201.0,40940.0,4
id_85931,ford,2013,5,1800,129.0,18262.0,1
id_26550,vw,2014,4,1500,111.0,21338.0,2
id_15777,bmw,2014,4,1800,173.0,31436.0,2
id_78313,ford,2011,7,2200,146.0,41667.0,0
id_27597,ford,2016,2,1400,111.0,40299.0,0
id_62464,vw,2016,2,3600,254.0,3906.0,1
id_77371,bmw,2015,3,4000,326.0,9018.0,0
id_39686,ford,2015,3,1400,111.0,1681.0,1
id_20256,ford,2010,8,1400,97.0,51747.0,1
id_85150,ford,2011,7,1800,125.0,66744.0,1
id_43250,bmw,2017,1,4000,342.0,2917.0,0
id_54986,kia,2016,2,1400,100.0,11014.0,0
id_61401,ford,2017,1,1400,111.0,4815.0,0
id_52755,kia,2014,4,1200,84.0,2542.0,1
id_24959,ford,2014,4,2500,172.0,29928.0,1
id_24352,bmw,2010,8,3000,245.0,34768.0,0
id_45196,vw,2008,10,1700,126.0,17210.0,4
id_46933,ford,2011,7,2200,149.0,64771.0,1
id_55042,ford,2012,6,1400,100.0,198924.0,0
id_49383,ford,2008,10,2500,160.0,14886.0,3
id_76071,bmw,2011,7,3000,231.0,1098.0,1
id_87863,bmw,2013,5,4500,354.0,22614.0,2
id_63892,ford,2014,4,2000,147.0,33796.0,0
id_15978,kia,2016,2,1400,100.0,20534.0,1
id_63579,vw,2015,3,3600,261.0,1674.0,1
id_5502,ford,2015,3,1400,109.0,7545.0,1
id_41168,ford,2009,9,1800,121.0,44836.0,3
id_49361,ford,2012,6,2500,170.0,38471.0,1
id_5290,ford,2015,3,1800,128.0,1893.0,0
id_93182,ford,2010,8,2500,164.0,81539.0,1
id_38371,kia,2011,7,1100,75.0,6668.0,1
id_26686,ford,2013,5,1800,125.0,8747.0,3
id_10341,bmw,2011,7,4000,292.0,17795.0,1
id_26552,vw,2015,3,1900,146.0,662.0,1
id_69309,ford,2017,1,1400,112.0,19213.0,0
id_885,ford,2012,6,1600,119.0,6767.0,2
id_70138,ford,2016,2,1600,120.0,6796.0,0
id_79729,ford,2017,1,1800,133.0,4965.0,0
id_51499,ford,2012,6,1600,110.0,30242.0,2
id_92343,vw,2009,9,2300,162.0,61266.0,1
id_11271,ford,2009,9,2500,163.0,21122.0,1
id_30889,kia,2013,5,1200,84.0,4235.0,1
id_80864,ford,2016,2,2000,143.0,9915.0,0
id_19099,ford,2008,10,1400,93.0,173488.0,0
id_79268,vw,2008,10,3600,224.0,55640.0,0
id_76547,ford,2017,1,3000,213.0,1032.0,0
id_28817,ford,2008,10,3000,191.0,31589.0,2
id_67276,vw,2011,7,1500,121.0,10131.0,0
id_90836,ford,2009,9,2000,136.0,14449.0,0
id_82661,kia,2017,1,1400,100.0,7763.0,0
id_34708,ford,2011,7,2200,145.0,5268.0,0
id_99879,ford,2012,6,1800,131.0,2658.0,2
id_52095,vw,2017,1,1900,148.0,3430.0,0
id_67247,vw,2013,5,1500,111.0,42633.0,1
id_45573,ford,2012,6,3000,197.0,514.0,1
id_5082,vw,2014,4,3600,259.0,9339.0,0
id_86846,vw,2014,4,1900,144.0,16077.0,3
id_36810,ford,2008,10,3000,194.0,16719.0,1
id_33145,ford,2014,4,1600,120.0,35335.0,0
id_58506,kia,2012,6,800,57.0,121295.0,2
id_84212,vw,2012,6,1500,116.0,17389.0,0
id_92165,vw,2015,3,1700,127.0,2667.0,0
id_55260,ford,2015,3,1400,110.0,21040.0,0
id_42123,ford,2011,7,2000,137.0,50824.0,2
id_41272,bmw,2011,7,4000,309.0,10023.0,1
id_74234,kia,2014,4,1400,97.0,13455.0,0
id_38867,ford,2009,9,2500,162.0,50526.0,2
id_24078,kia,2017,1,1400,99.0,2628.0,1
id_68359,vw,2010,8,1200,91.0,38849.0,2
id_14774,ford,2010,8,2500,162.0,26633.0,1
id_3383,vw,2017,1,1500,124.0,1135.0,0
id_30407,bmw,2008,10,2300,188.0,74078.0,4
id_23151,bmw,2015,3,1800,186.0,2770.0,1
id_55526,bmw,2016,2,4000,315.0,13344.0,0
id_46756,bmw,2015,3,2300,212.0,5406.0,0
id_5506,ford,2010,8,2500,163.0,84709.0,0
id_10514,bmw,2015,3,4000,304.0,3034.0,0
id_92843,ford,2016,2,1800,132.0,7258.0,0
id_66469,vw,2013,5,1200,97.0,43162.0,0
id_98991,vw,2012,6,1500,111.0,170234.0,3
id_14749,vw,2012,6,2300,173.0,30635.0,2
id_88157,ford,2009,9,1100,85.0,11118.0,0
id_48683,ford,2017,1,2200,158.0,198.0,0
id_67007,ford,2015,3,3000,209.0,21089.0,1
id_79706,ford,2008,10,1600,111.0,98787.0,3
id_77771,ford,2011,7,2500,166.0,4854.0,2
id_49580,vw,2010,8,1200,94.0,40199.0,4
id_73191,ford,2013,5,2000,137.0,11045.0,0
id_25226,ford,2017,1,1400,111.0,6671.0,0
id_13820,vw,2015,3,1200,106.0,29075.0,0
id_72611,ford,2009,9,1100,82.0,134339.0,5
id_57872,ford,2017,1,2500,182.0,6162.0,0
id_12981,vw,2012,6,1500,116.0,33490.0,2
id_5806,vw,2008,10,2300,154.0,16901.0,1
id_43681,bmw,2017,1,3500,288.0,996.0,0
id_61277,ford,2011,7,1100,80.0,23254.0,2
id_84109,ford,2009,9,1100,82.0,35141.0,1
id_85702,bmw,2011,7,3500,289.0,5687.0,2
id_32674,ford,2011,7,2500,167.0,16640.0,1
id_79837,vw,2011,7,1200,89.0,24267.0,2
id_42488,vw,2009,9,1500,108.0,26762.0,1
id_71655,vw,2013,5,2300,167.0,101621.0,1
id_26591,ford,2016,2,1100,83.0,1534.0,0
id_20832,ford,2008,10,2000,130.0,148334.0,1
id_65206,ford,2016,2,1600,120.0,19031.0,0
id_98821,ford,2012,6,1100,87.0,109373.0,1
id_62907,vw,2009,9,3600,230.0,80294.0,3
id_40798,vw,2010,8,1200,88.0,101161.0,3
id_26488,ford,2009,9,1400,101.0,10926.0,0
id_71330,ford,2009,9,2200,143.0,5843.0,1
id_66326,bmw,2008,10,4000,302.0,9454.0,1
id_97576,kia,2011,7,1100,74.0,63754.0,2
id_16306,vw,2013,5,1700,134.0,11735.0,0
id_51008,vw,2011,7,1900,136.0,15103.0,1
id_43679,ford,2015,3,1100,86.0,9884.0,0
id_77966,ford,2013,5,1800,124.0,31778.0,1
id_14034,ford,2010,8,1100,82.0,28610.0,2
id_72568,vw,2016,2,1200,99.0,1993.0,0
id_40613,vw,2010,8,1700,123.0,9816.0,0
id_46008,ford,2013,5,1100,85.0,11048.0,3
id_67088,bmw,2016,2,4000,330.0,15337.0,1
id_15381,bmw,2015,3,3500,298.0,2646.0,0
id_42008,vw,2017,1,1900,151.0,1502.0,0
id_14737,ford,2008,10,1400,92.0,30279.0,3
id_75520,bmw,2016,2,3500,287.0,1295.0,2
id_80069,bmw,2016,2,2300,208.0,1045.0,0
id_7230,vw,2017,1,2300,184.0,239.0,1
id_19089,ford,2011,7,2500,164.0,61677.0,1
id_90620,bmw,2008,10,4500,318.0,209468.0,2
id_34122,vw,2016,2,3600,260.0,1054.0,0
id_79850,bmw,2010,8,2500,198.0,2448.0,2
id_58204,ford,2017,1,1800,138.0,455.0,1
id_75702,vw,2008,10,1500,113.0,16280.0,1
id_68220,vw,2008,10,1200,94.0,91230.0,4
id_36951,kia,2010,8,1400,90.0,15801.0,0
id_99857,kia,2014,4,800,61.0,41970.0,3
id_75913,ford,2009,9,2000,136.0,48443.0,3
id_91600,vw,2010,8,1500,107.0,4072.0,1
id_26164,vw,2011,7,1700,129.0,8588.0,0
id_49367,vw,2013,5,1900,141.0,33920.0,1
id_29321,ford,2009,9,1800,120.0,11168.0,0
id_77373,bmw,2010,8,4500,342.0,27616.0,1
id_88301,ford,2012,6,1600,114.0,30137.0,3
id_79189,kia,2014,4,1000,73.0,8567.0,0
id_68313,vw,2013,5,1900,142.0,1510.0,2
id_8200,ford,2014,4,2000,142.0,6.0,4
id_49175,ford,2011,7,1800,126.0,29325.0,1
id_41437,vw,2009,9,2300,163.0,3282.0,2
id_70015,kia,2011,7,1100,74.0,99165.0,1
id_19960,ford,2016,2,2000,145.0,5146.0,0
id_72976,vw,2013,5,1200,99.0,58604.0,0
id_56830,kia,2010,8,1100,71.0,46699.0,2
id_65239,vw,2011,7,1700,130.0,11298.0,0
id_68638,vw,2009,9,2300,153.0,109660.0,4
id_39269,vw,2015,3,1900,140.0,27885.0,0
id_64424,bmw,2016,2,2500,211.0,737.0,0
id_35392,kia,2012,6,1400,93.0,2037.0,2
